config_id,dataset_version,embedding_model,environment,git_commit,latency_ms,metrics,query_id,relevant_chunk_ids,result_scope,retrieval_config,retrieval_parameters,returned_chunk_ids,timestamp
39,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.484124999933556,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 0.9469024295259745}",demo-q2,"[-20003, -20004, -20005]",demo,"{""mode"": ""hybrid"", ""chunk_size"": 160, ""overlap"": 60, ""top_k"": 10, ""ef_search"": 20}","{""top_k"": 10, ""candidate_k"": 20, ""rrf_k"": 60, ""vector_mode"": ""hnsw"", ""vector_parameters"": {""top_k"": 20, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}, ""lexical_parameters"": {""top_k"": 20, ""tokenizer"": ""jieba"", ""algorithm"": ""BM25Okapi""}}","[-20003, -20004, -20002, -20001, -20005, -20014, -20009, -20008, -20013, -20012]",2026-07-13T15:59:11.843493+00:00
39,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.3427910002974386,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q3,[-1003],demo,"{""mode"": ""hybrid"", ""chunk_size"": 160, ""overlap"": 60, ""top_k"": 10, ""ef_search"": 20}","{""top_k"": 10, ""candidate_k"": 20, ""rrf_k"": 60, ""vector_mode"": ""hnsw"", ""vector_parameters"": {""top_k"": 20, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}, ""lexical_parameters"": {""top_k"": 20, ""tokenizer"": ""jieba"", ""algorithm"": ""BM25Okapi""}}","[-1003, -20009, -20008, -20014, -20013, -20012, -20011, -20010, -20007, -20005]",2026-07-13T15:59:11.843493+00:00
39,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.4234170002964674,"{""recall_at_5"": 0.5, ""recall_at_10"": 0.75, ""mrr"": 1.0, ""ndcg_at_10"": 0.7495275800817669}",demo-q4,"[-20007, -20008, -20009, -20010]",demo,"{""mode"": ""hybrid"", ""chunk_size"": 160, ""overlap"": 60, ""top_k"": 10, ""ef_search"": 20}","{""top_k"": 10, ""candidate_k"": 20, ""rrf_k"": 60, ""vector_mode"": ""hnsw"", ""vector_parameters"": {""top_k"": 20, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}, ""lexical_parameters"": {""top_k"": 20, ""tokenizer"": ""jieba"", ""algorithm"": ""BM25Okapi""}}","[-20008, -20007, -1003, -20011, -20000, -20003, -20012, -20014, -20013, -20010]",2026-07-13T15:59:11.843493+00:00
39,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.408665999861114,"{""recall_at_5"": 0.75, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 0.9267582364714126}",demo-q5,"[-20011, -20012, -20013, -20014]",demo,"{""mode"": ""hybrid"", ""chunk_size"": 160, ""overlap"": 60, ""top_k"": 10, ""ef_search"": 20}","{""top_k"": 10, ""candidate_k"": 20, ""rrf_k"": 60, ""vector_mode"": ""hnsw"", ""vector_parameters"": {""top_k"": 20, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}, ""lexical_parameters"": {""top_k"": 20, ""tokenizer"": ""jieba"", ""algorithm"": ""BM25Okapi""}}","[-20011, -20012, -20009, -20008, -20014, -20013, -20010, -20007, -20005, -20004]",2026-07-13T15:59:11.843493+00:00
40,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,4.164833000231738,"{""recall_at_5"": 0.6666666666666666, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 0.9217868789962071}",demo-q1,"[-20000, -20001, -20002]",demo,"{""mode"": ""hybrid"", ""chunk_size"": 160, ""overlap"": 60, ""top_k"": 10, ""ef_search"": 80}","{""top_k"": 10, ""candidate_k"": 20, ""rrf_k"": 60, ""vector_mode"": ""hnsw"", ""vector_parameters"": {""top_k"": 20, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 80, ""index"": ""ix_document_chunks_embedding_hnsw""}, ""lexical_parameters"": {""top_k"": 20, ""tokenizer"": ""jieba"", ""algorithm"": ""BM25Okapi""}}","[-20000, -20001, -20009, -20008, -20012, -20003, -20002, -20013, -20011, -20014]",2026-07-13T15:59:11.843493+00:00
40,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.565500000197062,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 0.9469024295259745}",demo-q2,"[-20003, -20004, -20005]",demo,"{""mode"": ""hybrid"", ""chunk_size"": 160, ""overlap"": 60, ""top_k"": 10, ""ef_search"": 80}","{""top_k"": 10, ""candidate_k"": 20, ""rrf_k"": 60, ""vector_mode"": ""hnsw"", ""vector_parameters"": {""top_k"": 20, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 80, ""index"": ""ix_document_chunks_embedding_hnsw""}, ""lexical_parameters"": {""top_k"": 20, ""tokenizer"": ""jieba"", ""algorithm"": ""BM25Okapi""}}","[-20003, -20004, -20002, -20001, -20005, -20014, -20009, -20008, -20013, -20012]",2026-07-13T15:59:11.843493+00:00
40,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.4084589997764851,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q3,[-1003],demo,"{""mode"": ""hybrid"", ""chunk_size"": 160, ""overlap"": 60, ""top_k"": 10, ""ef_search"": 80}","{""top_k"": 10, ""candidate_k"": 20, ""rrf_k"": 60, ""vector_mode"": ""hnsw"", ""vector_parameters"": {""top_k"": 20, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 80, ""index"": ""ix_document_chunks_embedding_hnsw""}, ""lexical_parameters"": {""top_k"": 20, ""tokenizer"": ""jieba"", ""algorithm"": ""BM25Okapi""}}","[-1003, -20009, -20008, -20014, -20013, -20012, -20011, -20010, -20007, -20005]",2026-07-13T15:59:11.843493+00:00
40,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.385166000090976,"{""recall_at_5"": 0.5, ""recall_at_10"": 0.75, ""mrr"": 1.0, ""ndcg_at_10"": 0.7495275800817669}",demo-q4,"[-20007, -20008, -20009, -20010]",demo,"{""mode"": ""hybrid"", ""chunk_size"": 160, ""overlap"": 60, ""top_k"": 10, ""ef_search"": 80}","{""top_k"": 10, ""candidate_k"": 20, ""rrf_k"": 60, ""vector_mode"": ""hnsw"", ""vector_parameters"": {""top_k"": 20, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 80, ""index"": ""ix_document_chunks_embedding_hnsw""}, ""lexical_parameters"": {""top_k"": 20, ""tokenizer"": ""jieba"", ""algorithm"": ""BM25Okapi""}}","[-20008, -20007, -1003, -20011, -20000, -20003, -20012, -20014, -20013, -20010]",2026-07-13T15:59:11.843493+00:00
40,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.4977499999986321,"{""recall_at_5"": 0.75, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 0.9267582364714126}",demo-q5,"[-20011, -20012, -20013, -20014]",demo,"{""mode"": ""hybrid"", ""chunk_size"": 160, ""overlap"": 60, ""top_k"": 10, ""ef_search"": 80}","{""top_k"": 10, ""candidate_k"": 20, ""rrf_k"": 60, ""vector_mode"": ""hnsw"", ""vector_parameters"": {""top_k"": 20, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 80, ""index"": ""ix_document_chunks_embedding_hnsw""}, ""lexical_parameters"": {""top_k"": 20, ""tokenizer"": ""jieba"", ""algorithm"": ""BM25Okapi""}}","[-20011, -20012, -20009, -20008, -20014, -20013, -20010, -20007, -20005, -20004]",2026-07-13T15:59:11.843493+00:00
41,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,3.092333000040526,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q1,[-1001],demo,"{""mode"": ""hybrid"", ""chunk_size"": 320, ""overlap"": 20, ""top_k"": 5, ""ef_search"": 20}","{""top_k"": 5, ""candidate_k"": 20, ""rrf_k"": 60, ""vector_mode"": ""hnsw"", ""vector_parameters"": {""top_k"": 20, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}, ""lexical_parameters"": {""top_k"": 20, ""tokenizer"": ""jieba"", ""algorithm"": ""BM25Okapi""}}","[-1001, -1004, -1005, -1002, -1003]",2026-07-13T15:59:11.843493+00:00
41,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.1159580003550218,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q2,[-1002],demo,"{""mode"": ""hybrid"", ""chunk_size"": 320, ""overlap"": 20, ""top_k"": 5, ""ef_search"": 20}","{""top_k"": 5, ""candidate_k"": 20, ""rrf_k"": 60, ""vector_mode"": ""hnsw"", ""vector_parameters"": {""top_k"": 20, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}, ""lexical_parameters"": {""top_k"": 20, ""tokenizer"": ""jieba"", ""algorithm"": ""BM25Okapi""}}","[-1002, -1001, -1004, -1005, -1003]",2026-07-13T15:59:11.843493+00:00
41,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.283542000237503,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q3,[-1003],demo,"{""mode"": ""hybrid"", ""chunk_size"": 320, ""overlap"": 20, ""top_k"": 5, ""ef_search"": 20}","{""top_k"": 5, ""candidate_k"": 20, ""rrf_k"": 60, ""vector_mode"": ""hnsw"", ""vector_parameters"": {""top_k"": 20, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}, ""lexical_parameters"": {""top_k"": 20, ""tokenizer"": ""jieba"", ""algorithm"": ""BM25Okapi""}}","[-1003, -1004, -1005, -1002, -1001]",2026-07-13T15:59:11.843493+00:00
41,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.209084000038274,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q4,[-1004],demo,"{""mode"": ""hybrid"", ""chunk_size"": 320, ""overlap"": 20, ""top_k"": 5, ""ef_search"": 20}","{""top_k"": 5, ""candidate_k"": 20, ""rrf_k"": 60, ""vector_mode"": ""hnsw"", ""vector_parameters"": {""top_k"": 20, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}, ""lexical_parameters"": {""top_k"": 20, ""tokenizer"": ""jieba"", ""algorithm"": ""BM25Okapi""}}","[-1004, -1003, -1002, -1001, -1005]",2026-07-13T15:59:11.843493+00:00
41,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.3157079997654364,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q5,[-1005],demo,"{""mode"": ""hybrid"", ""chunk_size"": 320, ""overlap"": 20, ""top_k"": 5, ""ef_search"": 20}","{""top_k"": 5, ""candidate_k"": 20, ""rrf_k"": 60, ""vector_mode"": ""hnsw"", ""vector_parameters"": {""top_k"": 20, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}, ""lexical_parameters"": {""top_k"": 20, ""tokenizer"": ""jieba"", ""algorithm"": ""BM25Okapi""}}","[-1005, -1004, -1003, -1002, -1001]",2026-07-13T15:59:11.843493+00:00
42,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,3.2145840000339376,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q1,[-1001],demo,"{""mode"": ""hybrid"", ""chunk_size"": 320, ""overlap"": 20, ""top_k"": 5, ""ef_search"": 80}","{""top_k"": 5, ""candidate_k"": 20, ""rrf_k"": 60, ""vector_mode"": ""hnsw"", ""vector_parameters"": {""top_k"": 20, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 80, ""index"": ""ix_document_chunks_embedding_hnsw""}, ""lexical_parameters"": {""top_k"": 20, ""tokenizer"": ""jieba"", ""algorithm"": ""BM25Okapi""}}","[-1001, -1004, -1005, -1002, -1003]",2026-07-13T15:59:11.843493+00:00
42,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.3283749999573047,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q2,[-1002],demo,"{""mode"": ""hybrid"", ""chunk_size"": 320, ""overlap"": 20, ""top_k"": 5, ""ef_search"": 80}","{""top_k"": 5, ""candidate_k"": 20, ""rrf_k"": 60, ""vector_mode"": ""hnsw"", ""vector_parameters"": {""top_k"": 20, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 80, ""index"": ""ix_document_chunks_embedding_hnsw""}, ""lexical_parameters"": {""top_k"": 20, ""tokenizer"": ""jieba"", ""algorithm"": ""BM25Okapi""}}","[-1002, -1001, -1004, -1005, -1003]",2026-07-13T15:59:11.843493+00:00
42,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.146666999829904,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q3,[-1003],demo,"{""mode"": ""hybrid"", ""chunk_size"": 320, ""overlap"": 20, ""top_k"": 5, ""ef_search"": 80}","{""top_k"": 5, ""candidate_k"": 20, ""rrf_k"": 60, ""vector_mode"": ""hnsw"", ""vector_parameters"": {""top_k"": 20, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 80, ""index"": ""ix_document_chunks_embedding_hnsw""}, ""lexical_parameters"": {""top_k"": 20, ""tokenizer"": ""jieba"", ""algorithm"": ""BM25Okapi""}}","[-1003, -1004, -1005, -1002, -1001]",2026-07-13T15:59:11.843493+00:00
42,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.1425410002630088,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q4,[-1004],demo,"{""mode"": ""hybrid"", ""chunk_size"": 320, ""overlap"": 20, ""top_k"": 5, ""ef_search"": 80}","{""top_k"": 5, ""candidate_k"": 20, ""rrf_k"": 60, ""vector_mode"": ""hnsw"", ""vector_parameters"": {""top_k"": 20, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 80, ""index"": ""ix_document_chunks_embedding_hnsw""}, ""lexical_parameters"": {""top_k"": 20, ""tokenizer"": ""jieba"", ""algorithm"": ""BM25Okapi""}}","[-1004, -1003, -1002, -1001, -1005]",2026-07-13T15:59:11.843493+00:00
42,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.0827920000338054,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q5,[-1005],demo,"{""mode"": ""hybrid"", ""chunk_size"": 320, ""overlap"": 20, ""top_k"": 5, ""ef_search"": 80}","{""top_k"": 5, ""candidate_k"": 20, ""rrf_k"": 60, ""vector_mode"": ""hnsw"", ""vector_parameters"": {""top_k"": 20, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 80, ""index"": ""ix_document_chunks_embedding_hnsw""}, ""lexical_parameters"": {""top_k"": 20, ""tokenizer"": ""jieba"", ""algorithm"": ""BM25Okapi""}}","[-1005, -1004, -1003, -1002, -1001]",2026-07-13T15:59:11.843493+00:00
43,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,3.0776670000705053,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q1,[-1001],demo,"{""mode"": ""hybrid"", ""chunk_size"": 320, ""overlap"": 20, ""top_k"": 10, ""ef_search"": 20}","{""top_k"": 10, ""candidate_k"": 20, ""rrf_k"": 60, ""vector_mode"": ""hnsw"", ""vector_parameters"": {""top_k"": 20, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}, ""lexical_parameters"": {""top_k"": 20, ""tokenizer"": ""jieba"", ""algorithm"": ""BM25Okapi""}}","[-1001, -1004, -1005, -1002, -1003]",2026-07-13T15:59:11.843493+00:00
43,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.0689159998946707,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q2,[-1002],demo,"{""mode"": ""hybrid"", ""chunk_size"": 320, ""overlap"": 20, ""top_k"": 10, ""ef_search"": 20}","{""top_k"": 10, ""candidate_k"": 20, ""rrf_k"": 60, ""vector_mode"": ""hnsw"", ""vector_parameters"": {""top_k"": 20, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}, ""lexical_parameters"": {""top_k"": 20, ""tokenizer"": ""jieba"", ""algorithm"": ""BM25Okapi""}}","[-1002, -1001, -1004, -1005, -1003]",2026-07-13T15:59:11.843493+00:00
43,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.0373750001235749,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q3,[-1003],demo,"{""mode"": ""hybrid"", ""chunk_size"": 320, ""overlap"": 20, ""top_k"": 10, ""ef_search"": 20}","{""top_k"": 10, ""candidate_k"": 20, ""rrf_k"": 60, ""vector_mode"": ""hnsw"", ""vector_parameters"": {""top_k"": 20, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}, ""lexical_parameters"": {""top_k"": 20, ""tokenizer"": ""jieba"", ""algorithm"": ""BM25Okapi""}}","[-1003, -1004, -1005, -1002, -1001]",2026-07-13T15:59:11.843493+00:00
43,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.0828750000655418,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q4,[-1004],demo,"{""mode"": ""hybrid"", ""chunk_size"": 320, ""overlap"": 20, ""top_k"": 10, ""ef_search"": 20}","{""top_k"": 10, ""candidate_k"": 20, ""rrf_k"": 60, ""vector_mode"": ""hnsw"", ""vector_parameters"": {""top_k"": 20, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}, ""lexical_parameters"": {""top_k"": 20, ""tokenizer"": ""jieba"", ""algorithm"": ""BM25Okapi""}}","[-1004, -1003, -1002, -1001, -1005]",2026-07-13T15:59:11.843493+00:00
43,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.1181249997207487,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q5,[-1005],demo,"{""mode"": ""hybrid"", ""chunk_size"": 320, ""overlap"": 20, ""top_k"": 10, ""ef_search"": 20}","{""top_k"": 10, ""candidate_k"": 20, ""rrf_k"": 60, ""vector_mode"": ""hnsw"", ""vector_parameters"": {""top_k"": 20, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}, ""lexical_parameters"": {""top_k"": 20, ""tokenizer"": ""jieba"", ""algorithm"": ""BM25Okapi""}}","[-1005, -1004, -1003, -1002, -1001]",2026-07-13T15:59:11.843493+00:00
44,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,3.0476659999294498,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q1,[-1001],demo,"{""mode"": ""hybrid"", ""chunk_size"": 320, ""overlap"": 20, ""top_k"": 10, ""ef_search"": 80}","{""top_k"": 10, ""candidate_k"": 20, ""rrf_k"": 60, ""vector_mode"": ""hnsw"", ""vector_parameters"": {""top_k"": 20, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 80, ""index"": ""ix_document_chunks_embedding_hnsw""}, ""lexical_parameters"": {""top_k"": 20, ""tokenizer"": ""jieba"", ""algorithm"": ""BM25Okapi""}}","[-1001, -1004, -1005, -1002, -1003]",2026-07-13T15:59:11.843493+00:00
